Group No,Group Name,Name,Sub Name,Repeater Call Sign,Gateway Call Sign,Frequency,Dup,Offset,Mode,TONE,Repeater Tone,RPT1USE,Position,Latitude,Longitude,UTC Offset
21,USA Northeast,Portsmouth ,New Hampshire,KB1ZDR B,KB1ZDR G,441.9500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,43.09,-70.78,-05:00
21,USA Northeast,Salem,New Hampshire,K1HRO  C,K1HRO  G,145.3200,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,42.79,-71.23,-05:00
21,USA Northeast,Salem,New Hampshire,K1HRO  B,K1HRO  G,444.3500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,42.79,-71.23,-05:00
21,USA Northeast,Twin Mountain,New Hampshire,KB1UVE B,KB1UVE G,442.2500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,44.31,-71.53,-05:00
21,USA Northeast,Atlantic City,New Jersey,KC2TGB B,KC2TGB G,447.5750,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,39.38,-74.44,-05:00
21,USA Northeast,Brigantine Islan,New Jersey,KC2TPM C,KC2TPM G,145.4500,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,39.4,-74.37,-05:00
21,USA Northeast,Kendall Park,New Jersey,KC2WBJ B,KC2WBJ G,440.7625,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,40.43,-74.56,-05:00
21,USA Northeast,Lake Hopatcong,New Jersey,NJ2MC  B,NJ2MC  G,441.8000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,40.95,-74.61,-05:00
21,USA Northeast,Lake Hopatcong,New Jersey,NJ2MC  C,NJ2MC  G,145.4300,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,40.95,-74.61,-05:00
21,USA Northeast,Martinsville,New Jersey,NJ2DG  B,NJ2DG  G,441.6500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,40.62,-74.56,-05:00
21,USA Northeast,Martinsville,New Jersey,NJ2DG  C,NJ2DG  G,145.1400,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,40.62,-74.56,-05:00
21,USA Northeast,Newton,New Jersey,KD2DZE C,KD2DZE G,145.7000,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,41.08,-74.75,-05:00
21,USA Northeast,ADK FORT EDWARD,New York,KB1IVE C,KB1IVE G,145.5400,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,43.28,-73.58,-05:00
21,USA Northeast,ADK Plattsburgh ,New York,W2UXC  B,W2UXC  G,449.7750,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,44.71,-73.6,-05:00
21,USA Northeast,ADK Pt Au Roche,New York,KD2RJP D,KD2RJP G,145.6100,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,44.82,-73.37,-05:00
21,USA Northeast,ADK Saranac Lake,New York,W2SLK  B,W2SLK  G,441.6000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,44.33,-74.14,-05:00
21,USA Northeast,Albany,New York,WA2UMX B,WA2UMX G,443.3000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,42.63,-74.01,-05:00
21,USA Northeast,Batavia,New York,KD2FET B,KD2FET G,444.9625,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,43.01,-78.11,-05:00
21,USA Northeast,Brooklyn,New York,WG2MSK B,WG2MSK G,445.4750,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,40.67,-73.97,-05:00
21,USA Northeast,Buffalo/Niagara ,New York,KD2GBR C,KD2GBR G,146.7300,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,43.08,-78.83,-05:00
21,USA Northeast,Buffalo/Niagara ,New York,KD2GBR B,KD2GBR G,444.8375,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,43.08,-78.83,-05:00
21,USA Northeast,Carmel,New York,K2PUT  B,K2PUT  G,445.8750,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,41.47,-73.72,-05:00
21,USA Northeast,Fairport,New York,KB2VZS B,KB2VZS G,444.8000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,43.1,-77.44,-05:00
21,USA Northeast,Falconer,New York,KD2LWX B,KD2LWX G,444.9750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,42.17,-79.21,-05:00
21,USA Northeast,Fredonia,New York,KD2MNA C,KD2MNA G,147.1950,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,42.44,-79.32,-05:00
21,USA Northeast,Haverstraw,New York,W2LGB  B,W2LGB  G,449.1875,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,41.61,-74.09,-05:00
21,USA Northeast,Hemlock,New York,K2BWK  B,K2BWK  G,443.5000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,42.77,-77.54,-05:00
21,USA Northeast,Hemlock,New York,K2BWK  C,K2BWK  G,147.3750,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,42.77,-77.54,-05:00
21,USA Northeast,Ithaca,New York,AF2A   B,AF2A   G,449.0250,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,42.49,-76.45,-05:00
21,USA Northeast,Mayville NY,New York,KD2LYO C,KD2LYO G,146.7600,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,42.26,-79.5,-05:00
21,USA Northeast,N Lindenhurst,New York,W2TOB  B,W2TOB  G,440.2500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,40.71,-73.37,-05:00
21,USA Northeast,Otisville,New York,K9RRD  B,K9RRD  G,448.5750,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,41.45,-74.56,-05:00
21,USA Northeast,Selden,New York,WD2NY  B,WD2NY  G,445.7250,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,40.84,-73.07,-05:00
21,USA Northeast,Sodus,New York,WA2EMO B,WA2EMO G,444.7500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,43.15,-77.06,-05:00
21,USA Northeast,Stanley,New York,KD2HVC B,KD2HVC G,444.3000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,42.81,-77.08,-05:00
21,USA Northeast,Thiells,New York,KD2EQY B,KD2EQY G,449.6750,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,41.21,-74.01,-05:00
21,USA Northeast,Valhalla,New York,W2ECA  B,W2ECA  G,448.1875,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,41.09,-73.8,-05:00
21,USA Northeast,Westbury,New York,NC2EC  C,NC2EC  G,146.6700,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,40.77,-73.55,-05:00
21,USA Northeast,Westbury,New York,NC2EC  B,NC2EC  G,448.5750,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,40.77,-73.55,-05:00
21,USA Northeast,Akron,Ohio,KE8LDH B,KE8LDH G,442.5125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,41.07,-81.55,-05:00
21,USA Northeast,Cincinnati,Ohio,K8BIG  C,K8BIG  G,145.3500,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,39.13,-84.49,-05:00
21,USA Northeast,Cincinnati,Ohio,K8BIG  B,K8BIG  G,444.0000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,39.13,-84.49,-05:00
21,USA Northeast,Cleveland,Ohio,WB8THD C,WB8THD G,145.3500,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,41.62,-81.43,-05:00
21,USA Northeast,Cleveland,Ohio,WB8THD B,WB8THD G,442.3250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,41.62,-81.43,-05:00
21,USA Northeast,Columbus,Ohio,W8CMH  C,W8CMH  G,145.4900,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,39.96,-82.99,-05:00
21,USA Northeast,Columbus,Ohio,W8CMH  B,W8CMH  G,444.0000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,39.96,-82.99,-05:00
21,USA Northeast,Columbus,Ohio,W8DIG  B,W8DIG  G,442.6500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,40.08,-82.91,-05:00
21,USA Northeast,Columbus,Ohio,W8DIG  C,W8DIG  G,145.3900,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,40.08,-82.91,-05:00
21,USA Northeast,Columbus,Ohio,W8LT   B,W8LT   G,442.60000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,40.01,-83.03,-05:00
21,USA Northeast,Dayton ,Ohio,W8HEQ  C,W8HEQ  G,145.2700,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,39.85,-84.09,-05:00
21,USA Northeast,Dayton ,Ohio,W8HEQ  B,W8HEQ  G,444.0875,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,39.85,-84.09,-05:00
21,USA Northeast,Dayton,Ohio,W8RTL  C,W8RTL  G,147.1050,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,39.6,-83.89,-05:00
21,USA Northeast,Dayton,Ohio,W8RTL  B,W8RTL  G,443.0500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,39.6,-83.89,-05:00
21,USA Northeast,Doylestown,Ohio,W8WKY  B,W8WKY  G,442.2750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,40.99,-81.69,-05:00
21,USA Northeast,Lebanon,Ohio,KE8AOQ B,KE8AOQ G,443.1500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,39.46,-84.15,-05:00
21,USA Northeast,Lima,Ohio,KT8APR B,KT8APR G,443.6250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,40.75,-84.13,-05:00
21,USA Northeast,Maplewood,Ohio,KD8YFZ B,KD8YFZ G,442.3500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,40.4,-84.07,-05:00
21,USA Northeast,Newport,Ohio,K8KHW  B,K8KHW  G,443.6000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,39.4,-81.25,-05:00
21,USA Northeast,Oregon,Ohio,KD8QOF B,KD8QOF G,444.2500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,41.69,-83.41,-05:00
21,USA Northeast,Perrysburg,Ohio,W8ODR  B,W8ODR  G,444.5125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,41.52,-83.64,-05:00
21,USA Northeast,Rittman,Ohio,KE8LDG B,KE8LDG G,442.7375,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,40.99,-81.79,-05:00
21,USA Northeast,Rittman,Ohio,WW8TF  B,WW8TF  G,442.3750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,40.99,-81.8,-05:00
21,USA Northeast,Stoutsville,Ohio,W8BAP  B,W8BAP  G,443.0625,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,39.62,-82.77,-05:00
21,USA Northeast,Tallmadge,Ohio,N8DXE  C,N8DXE  G,146.9850,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,41.08,-81.41,-05:00
21,USA Northeast,Tiffin,Ohio,KB8EOC C,KB8EOC G,147.5000,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,41.13,-83.18,-05:00
21,USA Northeast,Tiffin,Ohio,KB8EOC B,KB8EOC G,443.1250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,41.13,-83.18,-05:00
21,USA Northeast,Toledo,Ohio,N8LPQ  B,N8LPQ  G,443.775,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,41.66,-83.53,-05:00
21,USA Northeast,Toledo,Ohio,W8HHF  B,W8HHF  G,442.7500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,41.66,-83.53,-05:00
21,USA Northeast,Upper Arlington,Ohio,KE8EMD B,KE8EMD G,443.9875,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,40.05,-83.09,-05:00
21,USA Northeast,Atlantic,Pennsylvania,K3AWS  C,K3AWS  G,147.1500,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,41.51,-80.3,-05:00
21,USA Northeast,Bethlehem,Pennsylvania,W3PLG  B,W3PLG  G,447.7125,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,40.6,-75.41,-05:00
21,USA Northeast,Bradford,Pennsylvania,W3VG   B,W3VG   G,446.7000,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,41.98,-78.65,-05:00
21,USA Northeast,Drexel Hill,Pennsylvania,N3AEC  B,N3AEC  G,440.04375,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,39.96,-75.28,-05:00
21,USA Northeast,Eagleville,Pennsylvania,AA3E   B,AA3E   G,445.01875,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,40.16,-75.41,-05:00
21,USA Northeast,East Stroudsburg,Pennsylvania,KB3TEM C,KB3TEM G,146.5500,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,41.01,-75.18,-05:00
21,USA Northeast,Greensburg,Pennsylvania,WC3PS  B,WC3PS  G,442.1500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,40.32,-79.49,-05:00
21,USA Northeast,Greensburg,Pennsylvania,WC3PS  C,WC3PS  G,145.4400,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,40.32,-79.49,-05:00
21,USA Northeast,Kylertown,Pennsylvania,W3PHB  C,W3PHB  G,147.2550,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,40.99,-78.17,-05:00
21,USA Northeast,Lima,Pennsylvania,W3AEC  B,W3AEC  G,440.05625,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,39.92,-75.44,-05:00
21,USA Northeast,Mohrsville,Pennsylvania,K3TI   B,K3TI   G,445.5500,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,40.47,-76.01,-05:00
21,USA Northeast,Mohrsville,Pennsylvania,K3TI   C,K3TI   G,145.3400,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,40.47,-76.01,-05:00
21,USA Northeast,Nazareth,Pennsylvania,W3OK   C,W3OK   G,145.1100,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,40.75,-75.33,-05:00
21,USA Northeast,New Castle,Pennsylvania,KB3YBB B,KB3YBB G,443.0750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,41,-80.33,-05:00
21,USA Northeast,Philadelphia,Pennsylvania,K3PDR  B,K3PDR  G,445.18125,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,40.09,-75.18,-05:00
21,USA Northeast,Philadelphia,Pennsylvania,K3PDR  C,K3PDR  G,146.6100,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,40.09,-75.18,-05:00
21,USA Northeast,Philipsburg,Pennsylvania,KC3BMB B,KC3BMB G,444.7500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,40.9,-78.25,-05:00
21,USA Northeast,Pittsburgh,Pennsylvania,W3EXW  B,W3EXW  G,444.3500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,40.45,-79.96,-05:00
21,USA Northeast,Pittsburgh,Pennsylvania,W3EXW  C,W3EXW  G,146.8200,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,40.45,-79.96,-05:00
21,USA Northeast,Schnecksville,Pennsylvania,W3EPE  B,W3EPE  G,445.2250,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,40.69,-75.62,-05:00
21,USA Northeast,University Park,Pennsylvania,K3CR   C,K3CR   G,145.3700,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,40.85,-77.85,-05:00
21,USA Northeast,Warren,Pennsylvania,KB3BSA B,KB3BSA G,442.2250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,41.82,-79.07,-05:00
21,USA Northeast,Portsmouth,Rhode Island,W1AAD  C,W1AAD  G,145.3000,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,41.58,-71.23,-05:00
21,USA Northeast,W.Warwick,Rhode Island,W1HDN  C,W1HDN  G,147.0450,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,41.67,-71.51,-05:00
21,USA Northeast,Alexandria,Virginia ,W4HFH  B,W4HFH  G,442.0600,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,38.83,-77.1,-05:00
21,USA Northeast,Alexandria,Virginia ,W4HFH  C,W4HFH  G,145.3800,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,38.83,-77.1,-05:00
21,USA Northeast,Ashburn,Virginia ,KO4NCX B,KO4NCX G,447.6750 ,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,39.05,-77.51,-05:00
21,USA Northeast,Fancy Gap,Virginia ,WX4F   B,WX4F   G,444.1500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,36.65,-80.67,-05:00
21,USA Northeast,Hampton,Virginia ,K4HPT  B,K4HPT  G,443.5000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,37.06,-76.39,-05:00
21,USA Northeast,Hampton,Virginia ,W4HPT  B,W4HPT  G,444.2125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,37.03,-76.34,-05:00
21,USA Northeast,Hampton,Virginia ,W4HPT  C,W4HPT  G,145.2000,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,37.03,-76.34,-05:00
21,USA Northeast,Lexington,Virginia ,W4ROC  B,W4ROC  G,444.3000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,37.8,-79.18,-05:00
21,USA Northeast,Manassas,Virginia ,W4OVH  B,W4OVH  G,442.5125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,38.79,-77.5,-05:00
21,USA Northeast,Manassas,Virginia ,W4OVH  C,W4OVH  G,146.8650,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,38.79,-77.5,-05:00
21,USA Northeast,Newport News,Virginia ,W4MT   C,W4MT   G,145.3000,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,37.07,-76.45,-05:00
21,USA Northeast,Newport News,Virginia ,W4MT   B,W4MT   G,441.8125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,37.07,-76.45,-05:00
21,USA Northeast,RICHLANDS ,Virginia ,KM4HDM B,KM4HDM G,442.1000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,37.06,-82.03,-05:00
21,USA Northeast,Richmond,Virginia ,W4FJ   C,W4FJ   G,147.2550,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,37.55,-77.46,-05:00
21,USA Northeast,Richmond,Virginia ,W4FJ   B,W4FJ   G,443.7125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,37.55,-77.46,-05:00
21,USA Northeast,Roanoke,Virginia ,KO4DQA B,KO4DQA G,440.6000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,37.26,-79.98,-05:00
21,USA Northeast,Rushmere,Virginia ,N4AR   B,N4AR   G,440.5500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,37.11,-76.71,-05:00
21,USA Northeast,Stafford,Virginia ,WS4VA  B,WS4VA  G,447.2750,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,38.35,-77.47,-05:00
21,USA Northeast,Stafford,Virginia ,WS4VA  C,WS4VA  G,145.3200,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,38.35,-77.47,-05:00
21,USA Northeast,Stafford,Virginia ,WU5MC  B,WU5MC  G,442.4875,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,38.47,-77.46,-05:00
21,USA Northeast,Tysons Corner,Virginia ,NV4FM  B,NV4FM  G,448.0350,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,38.91,-77.21,-05:00
21,USA Northeast,Tysons Corner,Virginia ,NV4FM  C,NV4FM  G,145.3400,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,38.91,-77.21,-05:00
21,USA Northeast,Williamsburg,Virginia ,KO4VQE C,KO4VQE G,145.1600,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,37.35,-76.76,-05:00
21,USA Northeast,Williamsburg,Virginia ,KO4VQE B,KO4VQE G,440.7000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,37.35,-76.76,-05:00
21,USA Northeast,Wintergreen,Virginia ,WR4CV  B,WR4CV  G,444.9375,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,37.92,-78.94,-05:00
21,USA Northeast,Beckley,West Virginia,W8ARA  B,W8ARA  G,444.8500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,37.95,-81.3,-05:00
21,USA Northeast,Summit Bechtel R,West Virginia,WV8BSA B,WV8BSA G,441.8125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,37.91,-81.13,-05:00
22,USA Southeast,Anniston,Alabama,KI4SUF C,KI4SUF G,145.2000,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,33.66,-85.83,-06:00
22,USA Southeast,Anniston,Alabama,KI4SUF B,KI4SUF G,443.3500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.66,-85.83,-06:00
22,USA Southeast,Anniston,Alabama,WB4GNA B,WB4GNA G,442.4250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.49,-85.8,-06:00
22,USA Southeast,Anniston,Alabama,WB4GNA C,WB4GNA G,145.3000,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,33.49,-85.8,-06:00
22,USA Southeast,Birmingham,Alabama,K4DSO  B,K4DSO  G,443.2000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.4,-86.66,-06:00
22,USA Southeast,Birmingham,Alabama,K4DSO  C,K4DSO  G,145.4100,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,33.4,-86.66,-06:00
22,USA Southeast,Birmingham,Alabama,KI4SBB C,KI4SBB G,144.9600,DUP+,2.5,DV,OFF,82.5Hz,Yes,Approximate,33.49,-86.8,-06:00
22,USA Southeast,Birmingham,Alabama,KI4SBB B,KI4SBB G,443.9750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.49,-86.8,-06:00
22,USA Southeast,Birmingham,Alabama,KO4TM  B,KO4TM  G,442.0750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.44,-86.78,-06:00
22,USA Southeast,Clanton,Alabama,W4AEC  C,W4AEC  G,145.1800,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,32.8,-86.56,-06:00
22,USA Southeast,Clanton,Alabama,W4AEC  B,W4AEC  G,444.3750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,32.8,-86.56,-06:00
22,USA Southeast,Dadeville,Alabama,WA4TAL B,WA4TAL G,444.5250,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,32.95,-85.74,-06:00
22,USA Southeast,Dadeville,Alabama,WA4TAL C,WA4TAL G,145.2700,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,32.95,-85.74,-06:00
22,USA Southeast,Enterprise,Alabama,KJ4OTP C,KJ4OTP G,145.1300,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,31.19,-85.5,-06:00
22,USA Southeast,Enterprise,Alabama,KJ4OTP B,KJ4OTP G,442.6500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,31.19,-85.5,-06:00
22,USA Southeast,Fayette,Alabama,KK4QXJ C,KK4QXJ G,145.4000,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,33.72,-87.81,-06:00
22,USA Southeast,Ft Payne,Alabama,KI4SAY B,KI4SAY G,443.3250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,34.48,-85.69,-06:00
22,USA Southeast,Ft Payne,Alabama,KI4SAY C,KI4SAY G,145.4400,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,34.48,-85.69,-06:00
22,USA Southeast,Gadsden,Alabama,K4RBC  C,K4RBC  G,145.4900,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,34.03,-85.99,-06:00
22,USA Southeast,Gadsden,Alabama,K4RBC  B,K4RBC  G,444.7750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,34.03,-85.99,-06:00
22,USA Southeast,Guntersville,Alabama,KI4RYX C,KI4RYX G,145.1400,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,34.4,-86.2,-06:00
22,USA Southeast,Hamilton,Alabama,KI4WX  B,KI4WX  G,442.5500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,34.12,-88.02,-06:00
22,USA Southeast,Huntsville,Alabama,W4WBC  B,W4WBC  G,443.4250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,34.64,-86.51,-06:00
22,USA Southeast,Huntsville,Alabama,W4WBC  C,W4WBC  G,145.3600,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,34.64,-86.51,-06:00
22,USA Southeast,Magnolia Springs,Alabama,KI4SAZ B,KI4SAZ G,444.3000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,30.39,-87.81,-06:00
22,USA Southeast,Magnolia Springs,Alabama,KI4SAZ C,KI4SAZ G,145.3100,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,30.39,-87.81,-06:00
22,USA Southeast,Mentone,Alabama,KI4SBC B,KI4SBC G,443.4250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,34.68,-86.57,-06:00
22,USA Southeast,Millport,Alabama,KN4BOF C,KN4BOF G,145.2400,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,33.57,-88.07,-06:00
22,USA Southeast,Mobile,Alabama,W4IAX  B,W4IAX  G,444.9000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,30.61,-88.18,-06:00
22,USA Southeast,Mobile,Alabama,W4IAX  C,W4IAX  G,145.3900,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,30.61,-88.18,-06:00
22,USA Southeast,Montgomery,Alabama,W4AP   B,W4AP   G,443.9750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,32.41,-86.19,-06:00
22,USA Southeast,Montgomery,Alabama,W4AP   C,W4AP   G,146.9200,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,32.41,-86.19,-06:00
22,USA Southeast,Odenville,Alabama,KR4AOM B,KR4AOM G,444.7250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.61,-86.41,-06:00
22,USA Southeast,Opelika,Alabama,W4LEE  C,W4LEE  G,147.3750,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,32.65,-85.38,-06:00
22,USA Southeast,Ozark,Alabama,KJ4SVY C,KJ4SVY G,145.3300,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,31.41,-85.67,-06:00
22,USA Southeast,Roanoke,Alabama,KJ4JNX C,KJ4JNX G,145.4000,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,33.16,-85.35,-06:00
22,USA Southeast,Roanoke,Alabama,KJ4JNX B,KJ4JNX G,444.9000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.16,-85.35,-06:00
22,USA Southeast,Tuscaloosa,Alabama,W4KCQ  B,W4KCQ  G,444.0750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.21,-87.52,-06:00
22,USA Southeast,Tuscaloosa,Alabama,W4KCQ  C,W4KCQ  G,146.6050,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,33.21,-87.52,-06:00
22,USA Southeast,Vernon,Alabama,KC4UG  C,KC4UG  G,145.2100,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,33.75,-88.12,-06:00
22,USA Southeast,Vernon,Alabama,KC4UG  B,KC4UG  G,444.5000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.75,-88.12,-06:00
